Longitude,Latitude,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL,PHAS_DESIGNATION,HA_LOW_RENT_SIZE_CATEGORY,SECTION8_UNITS_CNT,HA_SECTION_8_SIZE_CATEGORY,HA_COMBINED_SIZE_CATEGORY,HA_FYE,HA_PROGRAM_TYPE,TOTAL_UNITS,TOTAL_DWELLING_UNITS,ACC_UNITS,PH_OCCUPIED,SECTION8_OCCUPIED,TOTAL_OCCUPIED,PCT_OCCUPIED,REGULAR_VACANT,PHA_TOTAL_UNITS,NUMBER_REPORTED,PCT_REPORTED,OPFUND_AMNT,OPFUND_AMNT_PREV_YR,CAPFUND_AMNT,CAPFUND_AMNT_PREV_YR,ROSS_AMNT,FSS_AMNT,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX
-106.773139,32.302437,2816,NM003,Mesilla Valley Public Housing Authority,5755282000,5755268452,jolvera@mvpha.org,5755282007,5755268452,jolvera@mvpha.org,Standard Performer,MEDIUM LOW (100-299),1627,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",30-Jun,Combined,249,249,249,242,1227,1469,78.33999634,6,1875,1481,100,634237,673081,307332,297104,0,0,525,477,1875,9.18999958,12.38000011,99.38999939,9060,35,Dona Ana,13,600,3,3034
-106.710222,44.345248,3819,WY015,Housing Authority of the City of Buffalo,3076378218,3076374663,ghancock@cheyennehousing.org,3076338320,,ghancock@cheyennehousing.org,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,30,30,30,30,0,30,100,0,30,30,100,42282,54781,40306,35377,0,0,229,278,0,65.62999725,28.12999916,96.66999817,13580,56,Johnson,19,955200,2,2074
-106.685182,35.065034,3086,NM057,Bernalillo County Housing Department,5053140200,5054629737,bmvaldez@bernco.gov,5053140200,5058428149,bmvaldez@bernco.gov,Standard Performer,VERY SMALL (0-49),2206,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",30-Jun,Combined,21,21,21,21,2145,2166,97.26000214,0,2227,2236,100,44480,48435,30437,29411,0,0,701,648,2049,12.69999981,25.80999947,99.73000336,10529,35,Bernalillo,1,4401,1,1003
-106.631444,35.061896,3087,NM001,City of Albuquerque Housing Authority,5057643920,5057643981,lbridge@abqha.org,5057643999,5057643981,lbridge@abqha.org,Troubled Performer,MEDIUM HIGH (300-999),4287,"LARGE (1,000-4,999)","EXTRA LARGE (5,000+)",30-Jun,Combined,953,949,953,906,3923,4829,92.34999847,32,5229,4869,100,2668216,2745415,1212029,1170833,0,0,549,548,4215,13.01000023,21.18000031,99.87999725,9840,35,Bernalillo,1,1200,4,4013
-106.599468,31.821458,2863,NM075,Housing Authority of the City of Sunland Park,5755899414,5755899407,Concepcion.Medina@sunlandpark-nm.gov,5755899414,5755899407,concepcion.medina@sunlandpark-nm.gov,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,40,40,40,39,0,39,97.5,0,40,39,100,99611,97329,57444,53225,0,0,336,358,92,7.63999987,0.63999999,100,7386,35,Dona Ana,13,1705,2,2018
-106.595098,31.998796,3300,TX439,Housing Authority of Anthony,9158865806,9158862296,anthonypha1@worldnet.att.net,9158865806,9158862296,anthonypha1@att.net,High Performer,VERY SMALL (0-49),453,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),30-Sep,Combined,25,25,25,25,440,465,97.27999878,0,478,454,97.63999939,53406,68563,34420,34411,0,0,607,628,691,5.82000017,8.97999954,99.33999634,9981,48,El Paso,141,10203,2,2030
-106.548891,41.876635,3613,WY010,Hanna Housing Authority,3073259054,3073259054,hannahou@union-tel.com,3073259054,3073259054,hannahou@union-tel.com,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,20,20,20,18,0,18,90,2,20,16,88.88999939,63434,72692,32970,31380,0,0,446,456,15,12.81999969,20.51000023,100,9141,56,Carbon,7,968100,1,1783
-106.42772,31.768082,3281,TX003,"Housing Authority of the City of El Paso, TX",9158493742,9158493708,asaenz@hacep.org,9158493702,9158493708,asaenz@hacep.org,Standard Performer,"LARGE (1,000-4,999)",5685,"EXTRA LARGE (5,000+)","EXTRA LARGE (5,000+)",30-Jun,Combined,3625,3622,3502,2486,4950,7436,80.97000122,832,9184,7696,100,9988122,13314204,5142213,6211316,0,0,551,508,8860,14.02000046,7.51000023,96.93000031,9060,48,El Paso,141,3100,1,1015
-106.304944,42.839002,3614,WY004,Housing Authority of the City of Casper,3072661388,3072374869,kswright@chaoffice.org,3072661388,3072374869,kswright@chaoffice.org,Standard Performer,SMALL (50-99),534,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),31-Mar,Combined,75,75,75,70,519,589,96.72000122,5,609,617,100,161675,221510,96757,91850,0,0,544,499,315,18.26000023,27.04999924,99.02999878,11064,56,Natrona,25,300,2,2001
-106.148365,31.501205,3448,TX538,El Paso County Housing Authority,9157643559,9157643377,ed@epcha.com,9157643559,9157643377,ed@epcha.com,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),30-Jun,Low-Rent,80,80,80,78,0,78,97.5,2,80,78,100,263094,264222,117559,117530,0,0,407,408,181,4.61000013,1.32000005,100,8820,48,El Paso,141,10505,2,2006
-106.108781,37.756422,3729,CO043,Center Housing Authority,7197542537,7197542477,housing000@centurytel.net,7197542537,7197542477,housing000@centurytel.net,Standard Performer,VERY SMALL (0-49),25,VERY SMALL (0-49),SMALL (50-99),30-Jun,Combined,30,30,30,30,20,50,90.91000366,0,55,48,96,34752,54271,42268,41800,0,0,328,338,58,11.18999958,11.18999958,97.91999817,12254,8,Saguache,109,977700,2,2007
-106.060367,36.000183,3116,NM039,Housing Authority of the County of Rio Arriba,5057537870,5057533667,julyn@windstream.net,5057537870,,julyn@windstream.net,Troubled Performer,SMALL (50-99),25,VERY SMALL (0-49),SMALL (50-99),30-Jun,Combined,53,53,53,44,17,61,78.20999908,9,78,64,100,114263,118689,81770,78953,0,0,412,400,49,14.39000034,15.90999985,93.75,10044,35,Santa Fe,49,940900,2,2002
-106.01966,35.644342,3044,NM050,Housing Authority of the County of Santa Fe,5059923058,5059923064,jrmontoya@santafecountynm.gov,5059923058,5059923064,jrmontoya@santafecountynm.gov,Substandard Physical,MEDIUM LOW (100-299),285,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),30-Jun,Combined,199,198,199,195,271,466,96.48000336,0,483,445,95.48999786,386621,449258,265936,258093,0,0,483,490,355,12.78999996,21.71999931,98.43000031,11088,35,Santa Fe,49,1202,2,2022
-106.00859,38.526261,3699,CO013,Housing Authority of the City of Salida,7195396243,7195395317,salidaha@bresnan.net,7195396243,7195395317,salidaha@bresnan.net,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),31-Dec,Low-Rent,50,50,50,50,0,50,100,0,50,50,100,51984,59562,61951,62445,0,0,190,203,0,80.76999664,19.22999954,100,12090,8,Chaffee,15,200,2,2084
-105.958144,37.277936,3904,CO038,Conejos County Housing Authority,7192745417,7192740417,karen@conejoshousing.org,7192745417,7192740417,karen@conejoshousing.org,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,44,44,44,44,0,44,100,0,44,44,100,100172,104656,62533,61847,0,0,308,323,46,7.26999998,11.81999969,100,9384,8,Conejos,21,974900,2,2101
-105.953783,35.670537,3025,NM009,Santa Fe Civic Housing Authority,5059882859,5059897786,edromero@sfcha.com,5059882859,5059897786,edromero@sfcha.com,Standard Performer,MEDIUM LOW (100-299),1145,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",30-Jun,Combined,288,288,207,196,904,1100,81.34999847,7,1352,1215,100,965943,1098786,490863,474354,0,0,752,640,1033,16.60000038,16.55999947,98.26999664,9852,35,Santa Fe,49,1001,2,2006
-105.938524,32.890147,3442,NM004,Housing Authority of the City of Alamogordo,5754375621,5754394104,ehuff@ci.alamogordo.nm.us,5754394313,5754394104,ehuff@ci.alamogordo.nm.us,Standard Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),30-Jun,Low-Rent,221,221,221,213,0,213,96.37999725,5,221,213,100,510678,536004,331573,294798,0,0,330,338,189,8.73999977,12.64000034,99.52999878,8820,35,Otero,35,401,3,3004
-105.884842,37.473069,3727,CO004,Housing Authority of the City of Alamosa,7195896694,7195898474,pha@gojade.org,7195896694,7195898474,adavid@alamosaha.org,Standard Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Mar,Low-Rent,199,199,199,196,0,196,98.48999786,2,199,195,99.48999786,342880,378805,301901,277086,0,0,274,279,171,15.36999989,16.10000038,99.48999786,10220,8,Alamosa,3,960200,6,6012
-105.685399,35.569696,3117,NM054,Housing Authority of the Village of Pecos,5057576380,5057576280,pha@cybermesa.com,5057576380,5057576280,pha@cybermesa.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,32,31,32,31,0,31,100,0,31,31,100,66917,63813,51628,48402,0,0,319,322,31,19.73999977,6.57999992,90.31999969,11640,35,San Miguel,47,957600,3,3055
-105.586675,36.404023,3624,NM088,Northern Regional Housing Authority,5757582460,5757511175,rfrey.nrha@gmail.com,5757582460,5757511175,rfrey.nrha@gmail.com,,MEDIUM LOW (100-299),561,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),30-Jun,Combined,205,204,205,173,398,571,74.63999939,28,765,495,86.69000244,459813,442910,310054,249935,0,0,445,481,357,16.79000092,15.75,96.76999664,9036,35,Taos,55,940100,1,1009
-105.381499,42.759206,3818,WY005,Housing Authority of the Town of Douglas,3073582440,3073582961,katjohn58@hotmail.com,3073582440,3073582961,katjohn58@hotmail.com,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),31-Mar,Low-Rent,50,49,50,41,0,41,83.68000031,8,49,41,100,47866,61210,56837,54085,0,0,213,214,0,79.55000305,15.90999985,100,20383,56,Converse,9,956400,2,2093
-105.281908,40.061835,3481,CO016,Boulder Housing Partners,7205644610,3039399569,bhpinfo@boulderhousing.org,7205644644,3039399569,durhamj@boulderhousing.org,Standard Performer,VERY SMALL (0-49),1122,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",31-Dec,Combined,49,47,49,46,1066,1112,95.12000275,0,1169,1151,100,306633,535319,337371,327488,0,0,752,746,856,18.07999992,15.14000034,96.51999664,13488,8,Boulder,13,12105,1,1004
-105.281856,40.037072,2091,CO061,Boulder County Housing Authority,3034413929,3034411537,falexander@co.boulder.co.us,3034411405,7205642283,falexander@bouldercounty.org,Standard Performer,VERY SMALL (0-49),834,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),31-Dec,Combined,0,0,0,0,753,753,90.29000092,0,834,746,99.06999969,41645,37929,0,93456,0,0,1071,1029,798,11.01000023,10.77999973,99.59999847,13188,8,Boulder,13,12105,4,4013
-105.22851,35.593057,3793,NM049,Housing Authority of the County of San Miguel,5054541813,5054263035,smcmanager@smcounty.net,5053140200,5054629737,bmvaldez@bernco.gov,,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,34,34,34,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,35,San Miguel,47,957800,4,4039
-105.22851,35.593057,3794,NM061,Housing Authority of San Miguel County,5054259333,5054257019,atafoya@co.sanmiguel.nm.us,5053140235,5054629737,bmvaldez@bernco.gov,,,177,MEDIUM LOW (100-299),MEDIUM LOW (100-299),30-Jun,Section 8,0,0,0,0,123,123,69.48999786,0,177,119,96.75,0,0,0,0,0,0,539,483,104,12.39999962,20.79999924,100,9744,35,San Miguel,47,957800,4,4039
-105.221407,35.618575,3625,NM007,Housing Authority of the City of Las Vegas,5054259463,5054257204,lorraineo@ci.las-vegas.nm.us,5054259463,5054257204,lorraineo@ci.las-vegas.nm.us,Standard Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),30-Jun,Low-Rent,267,265,267,241,0,241,90.94000244,21,265,241,100,568691,548070,449035,434688,0,0,352,338,170,12.39000034,16.80999947,99.16999817,9036,35,San Miguel,47,957200,1,1060
-105.132312,39.723983,3463,CO049,Lakewood Housing Authority,3039877580,3039877693,natpse@mwhsolutions.org,3039877813,3039877869,tamfis@mwhsolutions.org,High Performer,,1411,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",31-Dec,Section 8,0,0,0,0,1124,1124,79.66000366,0,1411,1117,99.37000275,0,660065,0,0,0,0,929,857,975,15.19999981,14.76000023,99.91000366,12055,8,Jefferson,59,11732,3,3001
-105.107317,40.58693,2253,CO014,Wellington Housing Authority,9704162910,9702210821,jbrewen@housingcatalyst.com,9704162917,9702210821,jbrewen@housingcatalyst.com,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Dec,Low-Rent,42,42,42,39,0,39,92.86000061,3,42,39,100,146966,158934,56005,54128,0,0,434,433,41,13.39999962,12.36999989,100,9060,8,Larimer,69,402,2,2009
-105.107317,40.58693,2254,CO103,Larimer County Housing Authority,9704162910,9702210821,jbrewen@housingcatalyst.com,9704162917,9702210821,jbrewen@housingcatalyst.com,,,100,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Dec,Section 8,0,0,0,0,29,29,29,0,100,90,100,0,0,0,0,0,0,2326,2085,34,24.67000008,33.33000183,100,12055,8,Larimer,69,402,2,2009
-105.107317,40.58693,2255,CO041,Fort Collins Housing Authority,9704162910,9702210821,jbrewen@housingcatalyst.com,9704162917,9702210821,jbrewen@housingcatalyst.com,Standard Performer,MEDIUM LOW (100-299),1106,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",31-Dec,Combined,135,135,135,66,947,1013,81.62999725,69,1241,1068,100,474776,522642,227705,220056,0,0,912,797,922,12.21000004,17.77000046,98.69000244,10872,8,Larimer,69,402,2,2009
-105.102623,40.18035,2150,CO070,Longmont Housing Authority,3036518581,3036822899,info@longmontha.com,3036518581,3036822899,michael@longmontha.com,Standard Performer,VERY SMALL (0-49),509,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),31-Dec,Combined,0,0,0,0,401,401,78.77999878,0,509,399,99.5,0,0,0,0,0,0,1020,965,371,14.5,16.51000023,99.75,11745,8,Boulder,13,13503,3,3012
-105.086113,39.802176,3353,CO050,Arvada Housing Authority,7208987494,7208987490,ed-t@arvada.org,7208987484,7208987490,ed-t@arvada.org,,,508,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),31-Dec,Section 8,0,0,0,0,458,458,90.16000366,0,508,463,100,0,0,0,0,0,0,844,857,354,22.44000053,14.78999996,99.77999878,11280,8,Jefferson,59,10305,4,4014
-105.081343,40.430662,2272,CO034,Loveland Housing Authority,9706673232,9706672860,info@lovelandhousing.org,9706673232,9706243615,sbett@lovelandhousing.org,Standard Performer,,646,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),31-Dec,Section 8,0,0,0,0,573,573,88.69999695,0,646,581,100,0,0,0,0,0,0,818,789,423,16.30999947,22.03000069,100,12168,8,Larimer,69,1807,3,3035
-105.08035,39.778262,3309,CO072,Jefferson County Housing Authority,3034228600,3034223229,lrosendahl@jcha.org,3034035420,3034223229,lrosendahl@jcha.org,Standard Performer,VERY SMALL (0-49),1583,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",31-Dec,Combined,0,0,0,0,1349,1349,85.22000122,0,1583,1328,98.44000244,0,0,0,0,0,0,862,808,922,18.89999962,19.97999954,99.62000275,12634,8,Jefferson,59,10604,3,3015
-104.994759,39.754184,3266,CO921,Colorado Housing Finance Authority,3032977489,3032970911,bmiller@chfainfo.com,3032977400,,cwhite@chfainfo.com,,,940,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),31-Dec,Section 8,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,8,Denver,31,1701,3,3004
-104.990235,39.612754,3248,CO036,Littleton Housing Authority,3037949608,3037940806,klarson@smho.co,3039915307,3037940806,jhamit@smho.co,High Performer,MEDIUM LOW (100-299),288,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),30-Sep,Combined,143,143,143,140,241,381,88.40000153,2,431,576,100,277569,272608,194198,191410,0,0,1153,1030,512,17.29999924,13.47999954,99.83000183,12732,8,Arapahoe,5,6604,1,1001
-104.985051,39.737072,3267,CO911,Colorado Division of Housing,3038647845,3037896955,katherine.helgerson@state.co.us,3038647818,3037896947,Susan.Niner@state.co.us,,,6894,"EXTRA LARGE (5,000+)","EXTRA LARGE (5,000+)",30-Jun,Section 8,0,0,0,0,5612,5612,81.41000366,0,6894,5851,100,0,0,0,0,0,0,760,722,3066,12.27999973,39.13000107,99.23000336,9984,8,Denver,31,2701,1,1014
-104.98501,39.653872,3310,CO057,Sheridan Housing Authority,3037616200,3037815503,jtucker@englwewoodhousing.org,3033176701,3037815503,jgraber@englewoodhousing.org,,,177,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Dec,Section 8,0,0,0,0,160,160,90.40000153,0,177,159,99.37000275,0,0,0,0,0,0,1014,901,248,5.19000006,7.67999983,99.37000275,12189,8,Arapahoe,5,5951,2,2017
-104.983619,39.728627,3462,CO001,Housing Authority of the City and County of Denver,7209323000,7209323001,officials@denverhousing.org,7209323105,7209323008,officials@denverhousing.org,High Performer,"LARGE (1,000-4,999)",6854,"EXTRA LARGE (5,000+)","EXTRA LARGE (5,000+)",31-Dec,Combined,4653,4637,3969,3853,5931,9784,90.97000122,65,10755,9214,94.18000031,14446378,16512328,4817855,4955092,0,0,757,757,10352,12.10999966,12.55000019,99.44999695,10128,8,Denver,31,2702,4,4008
-104.93966,39.826749,3308,CO058,Adams County Housing Authority,3032272075,3032272098,,3032272080,3032272098,dmay@achaco.com,Standard Performer,VERY SMALL (0-49),1498,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",31-Dec,Combined,42,42,42,42,1308,1350,87.66000366,0,1540,1337,99.04000092,81941,93955,89399,87868,0,0,955,908,1728,9.52000046,12.43999958,100,10358,8,Adams,1,8901,1,1042
-104.914371,36.511738,3705,NM048,Housing Authority of the Village of Cimarron,5753762674,5753761014,rfrey@northernregional.org,5757582460,5757511175,rfrey.nrha@gmail.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,0,0,0,0,0,0,0,0,0,0,-4,38140,34737,22671,22671,0,0,-4,-4,-4,-4,-4,-4,-4,35,Colfax,7,950700,4,4083
-104.848375,31.033492,3280,TX543,Housing Authority of Van Horn,4322832582,4322837127,jdelao83@yahoo.com,4322832582,4322837127,jdelao83@yahoo.com,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),31-Mar,Low-Rent,35,35,35,33,0,33,94.29000092,1,35,33,100,53693,70545,48333,47143,0,0,258,297,21,31.25,9.38000011,96.97000122,10056,48,Culberson,109,950300,2,2089
-104.832258,39.675579,3307,CO052,Aurora Housing Authority,7202512100,3033401972,info@aurorahousing.org,7202512077,3033417708,cmaraschky@aurorahousing.org,Standard Performer,VERY SMALL (0-49),1837,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",31-Dec,Combined,0,0,0,0,1397,1397,89.55999756,0,1560,1875,100,15317,177661,249503,225903,0,0,1468,1498,2333,9.75,10.22000027,98.98999786,11196,8,Arapahoe,5,80600,2,2001
-104.822099,38.82222,3241,CO028,Housing Authority of the City of Colorado Springs,7193876700,7196327807,info@csha.us,7193876741,7196327807,cew@csha.us,Standard Performer,MEDIUM HIGH (300-999),2296,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",31-Dec,Combined,706,704,706,703,2191,2894,96.65000153,1,2994,2883,99.62000275,1536317,1698859,876115,801342,0,0,608,596,3219,9.88000011,16.13999939,97.12000275,10200,8,El Paso,41,2300,2,2070
-104.817921,39.986385,2273,CO019,Housing Authority of the City of Brighton,3036552160,3036552164,bha@brightonco.gov,3036552166,3036552164,jespinosa@brightonhousing.org,High Performer,VERY SMALL (0-49),240,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Dec,Combined,0,0,0,0,215,215,89.58000183,0,240,267,100,31048,79157,58812,55748,0,0,1069,988,256,17.97999954,11.01000023,99.25,10524,8,Adams,1,8606,1,1003
-104.814229,40.081261,2280,CO029,Housing Authority of the City of Fort Lupton,3038574400,3038576847,fortluptonhousing@comcast.net,3038574400,3038576847,vincent@fortluptonhousing.org,Standard Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),31-Dec,Low-Rent,50,50,50,49,0,49,98,1,50,49,100,120124,149457,64774,61277,0,0,314,351,55,19.35000038,8.86999989,91.83999634,10800,8,Weld,123,1908,2,2014
-104.780933,37.627781,3393,CO003,Housing Authority of the City of Walsenburg,7197382720,7197382258,1wha@bresnan.net,7197382720,7197382258,jacque@walsenburghousing.org,High Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),31-Mar,Low-Rent,129,129,129,128,0,128,99.23000336,0,129,128,100,291163,323236,160885,158786,0,0,294,316,88,17.86000061,12.30000019,97.66000366,9516,8,Huerfano,55,960600,1,1046
-104.76931,41.161102,3891,WY002,Housing Authority of the City of Cheyenne,3076338320,3076338315,ghancock@cheyennehousing.org,3076338320,3076374663,ghancock@cheyennehousing.org,Standard Performer,MEDIUM HIGH (300-999),1938,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",31-Mar,Combined,341,341,341,330,1937,2267,99.47000122,11,2279,2234,98.55000305,842158,1001903,403153,385516,0,0,558,540,1455,18.31999969,21.81999969,99.33000183,11496,56,Laramie,21,1401,1,1005
-104.705561,36.008179,2897,NM032,Housing Authority of the Village of Wagon Mound,5756662268,5756669023,wmhousing@nnmt.net,5756662268,5756669023,wmhousing@nnmt.net,Substandard Financial,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,19,19,19,19,0,19,100,0,19,19,100,58536,59075,26467,25127,0,0,373,369,21,6.82000017,4.55000019,100,10500,35,Mora,33,955200,5,5936
-104.695513,38.684134,3239,CO071,Housing Authority of the City of Fountain,7193825639,7193824113,Kroby@fountaincohousing.org,7193825639,7193824113,kroby@fountaincohousing.org,High Performer,VERY SMALL (0-49),240,MEDIUM LOW (100-299),MEDIUM LOW (100-299),31-Dec,Combined,40,40,40,40,184,224,80,0,280,223,99.55000305,41766,61979,47184,46227,0,0,637,576,280,8.71000004,9.40999985,97.30999756,12046,8,El Paso,41,4511,1,1009
-104.69319,40.427385,2281,CO090,Housing Authority of Weld County,9703537437,9703537463,Tom@greeley-weldha.org,9703537437,9703537463,tom@greeley-weldha.org,,,427,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),31-Dec,Section 8,0,0,0,0,377,377,88.29000092,0,427,366,97.08000183,0,0,0,0,0,0,727,653,374,16.46999931,14.75,99.73000336,10729,8,Weld,123,100,1,1015
-104.69319,40.427385,2282,CO035,Housing Authority of the City of Greeley,9703537437,9703537463,Tom@greeley-weldha.org,9703537437,9703537463,tom@greeley-weldha.org,Standard Performer,SMALL (50-99),446,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),31-Dec,Combined,86,86,86,86,389,475,89.27999878,0,532,455,95.79000092,250397,304354,122229,115453,0,0,644,611,621,11.93999958,11.52999973,99.55999756,10530,8,Weld,123,100,1,1015
-104.693178,47.125818,1445,MT029,Dawson County Housing Authority,4063773564,4064338115,c.smith@aemt.org,4063773564,,c.smith@aemt.org,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),30-Jun,Low-Rent,20,20,20,16,0,16,80,4,20,16,100,33363,35414,29222,28427,0,0,326,313,20,2.70000005,10.81000042,0,8826,30,Dawson,21,300,1,1004
-104.614756,38.265176,3358,CO002,Housing Authority of the City of Pueblo,7195446230,7195465364,ted.ortiviz@hapueblo.org,7195868967,7195465398,ted.ortiviz@hapueblo.org,Substandard Financial,MEDIUM HIGH (300-999),1812,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",31-Dec,Combined,901,898,901,852,1415,2267,92.98999786,46,2438,2276,100,2897643,3081894,1163602,1055736,0,0,519,514,2495,11.22999954,15.69999981,99.33999634,9660,8,Pueblo,101,3500,1,1098
